Entidad federativa,Edad,Población total,SLE,NSLE,NE
Coahuila de Zaragoza,10,5325.0,5213.0,80.0,32.0
Coahuila de Zaragoza,11,4703.0,4654.0,38.0,11.0
Coahuila de Zaragoza,12,4816.0,4775.0,22.0,19.0
Coahuila de Zaragoza,13,4642.0,4588.0,24.0,30.0
Coahuila de Zaragoza,14,4791.0,4738.0,22.0,31.0
Coahuila de Zaragoza,6,9841.0,4571.0,4436.0,834.0
Coahuila de Zaragoza,7,10103.0,8059.0,1372.0,672.0
Coahuila de Zaragoza,8,10511.0,9438.0,603.0,470.0
Coahuila de Zaragoza,9,10337.0,9957.0,254.0,126.0
Coahuila de Zaragoza,10,10805.0,10557.0,160.0,88.0
Coahuila de Zaragoza,11,9708.0,9600.0,76.0,32.0
Coahuila de Zaragoza,12,9963.0,9888.0,44.0,31.0
Coahuila de Zaragoza,13,9523.0,9414.0,44.0,65.0
Coahuila de Zaragoza,14,9783.0,9685.0,46.0,52.0
Coahuila de Zaragoza,6,24911.0,12152.0,10434.0,2325.0
Coahuila de Zaragoza,7,24886.0,19944.0,2910.0,2032.0
Coahuila de Zaragoza,8,26064.0,23474.0,1128.0,1462.0
Coahuila de Zaragoza,9,25806.0,25012.0,507.0,287.0
Coahuila de Zaragoza,10,26708.0,26154.0,307.0,247.0
Coahuila de Zaragoza,11,24168.0,23927.0,148.0,93.0
Coahuila de Zaragoza,12,25195.0,24966.0,123.0,106.0
Coahuila de Zaragoza,13,23377.0,23128.0,81.0,168.0
Coahuila de Zaragoza,14,24139.0,23900.0,90.0,149.0
Colima,6,11763.0,4253.0,6810.0,700.0
Colima,7,11832.0,8274.0,2853.0,705.0
Colima,8,12076.0,10493.0,1120.0,463.0
Colima,9,12096.0,11457.0,538.0,101.0
Colima,10,12544.0,12085.0,339.0,120.0
Colima,11,11577.0,11327.0,205.0,45.0
Colima,12,11757.0,11523.0,156.0,78.0
Colima,13,11698.0,11464.0,153.0,81.0
Colima,14,11897.0,11699.0,136.0,62.0
Colima,6,330.0,89.0,233.0,8.0
Colima,7,330.0,208.0,119.0,3.0
Colima,8,298.0,228.0,70.0,0.0
Colima,9,297.0,268.0,26.0,3.0
Colima,10,315.0,298.0,17.0,0.0
Colima,11,313.0,294.0,17.0,2.0
Colima,12,300.0,284.0,12.0,4.0
Colima,13,292.0,279.0,12.0,1.0
Colima,14,307.0,294.0,13.0,0.0
Colima,6,214.0,49.0,160.0,5.0
Colima,7,220.0,134.0,83.0,3.0
Colima,8,229.0,189.0,39.0,1.0
Colima,9,262.0,241.0,20.0,1.0
Colima,10,262.0,250.0,12.0,0.0
Colima,11,241.0,234.0,6.0,1.0
Colima,12,260.0,255.0,4.0,1.0
Colima,13,262.0,256.0,6.0,0.0
Colima,14,250.0,245.0,5.0,0.0
Colima,6,388.0,119.0,250.0,19.0
Colima,7,343.0,220.0,112.0,11.0
Colima,8,335.0,297.0,33.0,5.0
Colima,9,339.0,322.0,15.0,2.0
Colima,10,360.0,339.0,16.0,5.0
Colima,11,327.0,319.0,8.0,0.0
Colima,12,352.0,345.0,7.0,0.0
Colima,13,368.0,359.0,4.0,5.0
Colima,14,352.0,347.0,5.0,0.0
Colima,6,436.0,145.0,245.0,46.0
Colima,7,483.0,319.0,134.0,30.0
Colima,8,451.0,378.0,44.0,29.0
Colima,9,494.0,469.0,19.0,6.0
Colima,10,516.0,495.0,13.0,8.0
Colima,11,469.0,464.0,5.0,0.0
Colima,12,455.0,444.0,5.0,6.0
Colima,13,510.0,499.0,6.0,5.0
Colima,14,467.0,461.0,6.0,0.0
Colima,6,386.0,113.0,260.0,13.0
Colima,7,425.0,275.0,138.0,12.0
Colima,8,393.0,335.0,50.0,8.0
Colima,9,398.0,372.0,23.0,3.0
Colima,10,431.0,410.0,16.0,5.0
Colima,11,408.0,401.0,7.0,0.0
Colima,12,406.0,401.0,5.0,0.0
Colima,13,361.0,351.0,6.0,4.0
Colima,14,419.0,415.0,4.0,0.0
Colima,6,824.0,271.0,543.0,10.0
Colima,7,826.0,523.0,284.0,19.0
Colima,8,857.0,709.0,138.0,10.0
Colima,9,956.0,863.0,88.0,5.0
Colima,10,891.0,834.0,51.0,6.0
Colima,11,907.0,874.0,31.0,2.0
Colima,12,847.0,824.0,20.0,3.0
Colima,13,900.0,864.0,30.0,6.0
Colima,14,900.0,870.0,27.0,3.0
Colima,6,466.0,134.0,312.0,20.0
Colima,7,433.0,287.0,128.0,18.0
Colima,8,443.0,378.0,42.0,23.0
Colima,9,467.0,441.0,23.0,3.0
Colima,10,516.0,500.0,11.0,5.0
Colima,11,439.0,424.0,13.0,2.0
Colima,12,395.0,382.0,9.0,4.0
Colima,13,450.0,439.0,7.0,4.0
Colima,14,486.0,482.0,2.0,2.0
Colima,6,312.0,100.0,204.0,8.0
Colima,7,256.0,165.0,86.0,5.0
Colima,8,318.0,269.0,44.0,5.0
Colima,9,326.0,303.0,23.0,0.0
Colima,10,324.0,313.0,8.0,3.0
Colima,11,272.0,261.0,11.0,0.0
Colima,12,323.0,319.0,3.0,1.0
Colima,13,306.0,303.0,3.0,0.0
Colima,14,335.0,329.0,4.0,2.0
Colima,6,1689.0,503.0,1107.0,79.0
Colima,7,1608.0,1080.0,447.0,81.0
Colima,8,1664.0,1424.0,191.0,49.0
Colima,9,1648.0,1538.0,102.0,8.0
Colima,10,1763.0,1673.0,75.0,15.0
Colima,11,1619.0,1560.0,50.0,9.0
Colima,12,1706.0,1641.0,51.0,14.0
Colima,13,1666.0,1613.0,43.0,10.0
Colima,14,1730.0,1678.0,34.0,18.0
Colima,6,6718.0,2730.0,3496.0,492.0
Colima,7,6908.0,5063.0,1322.0,523.0
Colima,8,7088.0,6286.0,469.0,333.0
Colima,9,6909.0,6640.0,199.0,70.0
Colima,10,7166.0,6973.0,120.0,73.0
Colima,11,6582.0,6496.0,57.0,29.0
Colima,12,6713.0,6628.0,40.0,45.0
Colima,13,6583.0,6501.0,36.0,46.0
Colima,14,6651.0,6578.0,36.0,37.0
Chiapas,6,111131.0,22691.0,84939.0,3501.0
Chiapas,7,108730.0,53473.0,52804.0,2453.0
Chiapas,8,113825.0,79589.0,32799.0,1437.0
Chiapas,9,111896.0,93826.0,17495.0,575.0
Chiapas,10,120614.0,108733.0,11302.0,579.0
Chiapas,11,99864.0,94747.0,4906.0,211.0
Chiapas,12,112322.0,107396.0,4639.0,287.0
Chiapas,13,105643.0,101443.0,3713.0,487.0
Chiapas,14,111453.0,107299.0,3731.0,423.0
Chiapas,6,17588.0,2066.0,15114.0,408.0
Chiapas,7,16856.0,5857.0,10768.0,231.0
Chiapas,8,17989.0,10423.0,7427.0,139.0
Chiapas,9,17512.0,13550.0,3894.0,68.0
Chiapas,10,19424.0,16651.0,2693.0,80.0
Chiapas,11,15438.0,14104.0,1295.0,39.0
Chiapas,12,17663.0,16472.0,1146.0,45.0
Chiapas,13,15993.0,15031.0,909.0,53.0
Chiapas,14,16865.0,15823.0,989.0,53.0
Chiapas,6,13530.0,1729.0,11536.0,265.0
Chiapas,7,13197.0,4743.0,8276.0,178.0
Chiapas,8,13988.0,8382.0,5500.0,106.0
Chiapas,9,13909.0,10922.0,2928.0,59.0
Chiapas,10,15141.0,13321.0,1756.0,64.0
Chiapas,11,12243.0,11521.0,710.0,12.0
Chiapas,12,13676.0,13050.0,592.0,34.0
Chiapas,13,12772.0,12273.0,458.0,41.0
Chiapas,14,13203.0,12751.0,416.0,36.0
Chiapas,6,16365.0,2260.0,13808.0,297.0
Chiapas,7,16158.0,6197.0,9759.0,202.0
Chiapas,8,16963.0,10592.0,6263.0,108.0
Chiapas,9,17035.0,13458.0,3510.0,67.0
Chiapas,10,18458.0,16298.0,2091.0,69.0
Chiapas,11,14998.0,14184.0,794.0,20.0
Chiapas,12,17236.0,16429.0,777.0,30.0
Chiapas,13,15965.0,15317.0,563.0,85.0
Chiapas,14,16548.0,15972.0,519.0,57.0
Chiapas,6,15388.0,2679.0,12377.0,332.0
Chiapas,7,15190.0,6668.0,8300.0,222.0
Chiapas,8,16082.0,10560.0,5389.0,133.0
Chiapas,9,15851.0,12873.0,2908.0,70.0
Chiapas,10,17490.0,15491.0,1929.0,70.0
Chiapas,11,14159.0,13343.0,792.0,24.0
Chiapas,12,16241.0,15428.0,784.0,29.0
Chiapas,13,15283.0,14538.0,674.0,71.0
Chiapas,14,16118.0,15420.0,634.0,64.0
Chiapas,6,7181.0,1501.0,5455.0,225.0
Chiapas,7,6789.0,3595.0,3059.0,135.0
Chiapas,8,7299.0,5337.0,1874.0,88.0
Chiapas,9,7358.0,6266.0,1052.0,40.0
Chiapas,10,7865.0,7118.0,707.0,40.0
Chiapas,11,6496.0,6180.0,305.0,11.0
Chiapas,12,7269.0,6971.0,273.0,25.0
Chiapas,13,6825.0,6569.0,226.0,30.0
Chiapas,14,7267.0,7004.0,236.0,27.0
Chiapas,6,7014.0,1693.0,5062.0,259.0
Chiapas,7,6987.0,3977.0,2867.0,143.0
Chiapas,8,7069.0,5395.0,1586.0,88.0
Chiapas,9,7067.0,6148.0,878.0,41.0
Chiapas,10,7365.0,6773.0,557.0,35.0
Chiapas,11,6436.0,6141.0,280.0,15.0
Chiapas,12,7096.0,6822.0,257.0,17.0
Chiapas,13,6843.0,6591.0,213.0,39.0
Chiapas,14,7175.0,6915.0,231.0,29.0
Chiapas,6,2697.0,483.0,2064.0,150.0
Chiapas,7,2621.0,1319.0,1214.0,88.0
Chiapas,8,2761.0,2024.0,677.0,60.0
Chiapas,9,2693.0,2332.0,331.0,30.0
Chiapas,10,2870.0,2605.0,245.0,20.0
Chiapas,11,2460.0,2356.0,93.0,11.0
Chiapas,12,2692.0,2544.0,136.0,12.0
Chiapas,13,2575.0,2462.0,98.0,15.0
Chiapas,14,2800.0,2672.0,112.0,16.0
Chiapas,6,5768.0,1619.0,3904.0,245.0
Chiapas,7,5827.0,3745.0,1926.0,156.0
Chiapas,8,5936.0,4899.0,952.0,85.0
Chiapas,9,5873.0,5392.0,450.0,31.0
Chiapas,10,6206.0,5886.0,283.0,37.0
Chiapas,11,5262.0,5081.0,165.0,16.0
Chiapas,12,5923.0,5732.0,174.0,17.0
Chiapas,13,5553.0,5391.0,134.0,28.0
Chiapas,14,6017.0,5831.0,152.0,34.0
Chiapas,6,6783.0,1966.0,4536.0,281.0
Chiapas,7,6480.0,4207.0,2058.0,215.0
Chiapas,8,6619.0,5572.0,933.0,114.0
Chiapas,9,6375.0,5893.0,452.0,30.0
Chiapas,10,6630.0,6278.0,313.0,39.0
Chiapas,11,5914.0,5771.0,131.0,12.0
Chiapas,12,6345.0,6198.0,130.0,17.0
Chiapas,13,6164.0,5987.0,143.0,34.0
Chiapas,14,6578.0,6426.0,129.0,23.0
Chiapas,6,1919.0,611.0,1244.0,64.0
Chiapas,7,2018.0,1384.0,576.0,58.0
Chiapas,8,1970.0,1676.0,270.0,24.0
Chiapas,9,1887.0,1741.0,138.0,8.0
Chiapas,10,1956.0,1848.0,97.0,11.0
Chiapas,11,1732.0,1683.0,48.0,1.0
Chiapas,12,1940.0,1892.0,44.0,4.0
Chiapas,13,1846.0,1792.0,47.0,7.0
Chiapas,14,1971.0,1910.0,56.0,5.0
Chiapas,6,7196.0,2349.0,4416.0,431.0
Chiapas,7,7134.0,4894.0,1892.0,348.0
Chiapas,8,7487.0,6253.0,1017.0,217.0
Chiapas,9,7055.0,6462.0,536.0,57.0
Chiapas,10,7494.0,7078.0,362.0,54.0
Chiapas,11,6220.0,6049.0,149.0,22.0
Chiapas,12,6873.0,6668.0,182.0,23.0
Chiapas,13,6698.0,6516.0,145.0,37.0
Chiapas,14,7049.0,6877.0,129.0,43.0
Chiapas,6,9702.0,3735.0,5423.0,544.0
Chiapas,7,9473.0,6887.0,2109.0,477.0
Chiapas,8,9662.0,8476.0,911.0,275.0
Chiapas,9,9281.0,8789.0,418.0,74.0
Chiapas,10,9715.0,9386.0,269.0,60.0
Chiapas,11,8506.0,8334.0,144.0,28.0
Chiapas,12,9368.0,9190.0,144.0,34.0
Chiapas,13,9126.0,8976.0,103.0,47.0
Chiapas,14,9862.0,9698.0,128.0,36.0
Chihuahua,6,66932.0,28311.0,33660.0,4961.0
Chihuahua,7,66150.0,52035.0,10810.0,3305.0
Chihuahua,8,68335.0,62016.0,4688.0,1631.0
Chihuahua,9,66617.0,63507.0,2439.0,671.0
Chihuahua,10,70119.0,67415.0,1864.0,840.0
Chihuahua,11,63512.0,62234.0,967.0,311.0
Chihuahua,12,65841.0,64376.0,957.0,508.0
Chihuahua,13,61643.0,60348.0,710.0,585.0
Chihuahua,14,63546.0,62286.0,812.0,448.0
Chihuahua,6,5883.0,1457.0,4256.0,170.0
Chihuahua,7,5672.0,3133.0,2455.0,84.0
Chihuahua,8,5878.0,4212.0,1619.0,47.0
Chihuahua,9,5722.0,4699.0,995.0,28.0
Chihuahua,10,6521.0,5500.0,975.0,46.0
Chihuahua,11,5433.0,4917.0,491.0,25.0
Chihuahua,12,5827.0,5240.0,561.0,26.0
Chihuahua,13,5034.0,4600.0,395.0,39.0
Chihuahua,14,5474.0,4973.0,474.0,27.0
Chihuahua,6,1592.0,582.0,964.0,46.0
Chihuahua,7,1548.0,1207.0,319.0,22.0
Chihuahua,8,1576.0,1403.0,160.0,13.0
Chihuahua,9,1584.0,1486.0,84.0,14.0
Chihuahua,10,1822.0,1737.0,68.0,17.0
Chihuahua,11,1535.0,1502.0,29.0,4.0
Chihuahua,12,1697.0,1657.0,27.0,13.0
Chihuahua,13,1471.0,1451.0,14.0,6.0
Chihuahua,14,1592.0,1564.0,22.0,6.0
Chihuahua,6,1409.0,606.0,749.0,54.0
Chihuahua,7,1473.0,1188.0,267.0,18.0
Chihuahua,8,1457.0,1329.0,117.0,11.0
Chihuahua,9,1433.0,1374.0,54.0,5.0
Chihuahua,10,1526.0,1481.0,37.0,8.0
Chihuahua,11,1413.0,1384.0,25.0,4.0
Chihuahua,12,1426.0,1399.0,19.0,8.0
Chihuahua,13,1277.0,1251.0,21.0,5.0
Chihuahua,14,1392.0,1364.0,23.0,5.0
Chihuahua,6,2135.0,906.0,1131.0,98.0
Chihuahua,7,2123.0,1659.0,405.0,59.0
Chihuahua,8,2205.0,2009.0,167.0,29.0
Chihuahua,9,2267.0,2183.0,74.0,10.0
Chihuahua,10,2286.0,2225.0,51.0,10.0
Chihuahua,11,2163.0,2124.0,36.0,3.0
Chihuahua,12,2389.0,2351.0,31.0,7.0
Chihuahua,13,2208.0,2172.0,25.0,11.0
Chihuahua,14,2294.0,2270.0,18.0,6.0
Chihuahua,6,1204.0,467.0,670.0,67.0
Chihuahua,7,1131.0,906.0,178.0,47.0
Chihuahua,8,1288.0,1184.0,83.0,21.0
Chihuahua,9,1229.0,1173.0,44.0,12.0
Chihuahua,10,1276.0,1236.0,25.0,15.0
Chihuahua,11,1213.0,1189.0,14.0,10.0
Chihuahua,12,1241.0,1216.0,16.0,9.0
Chihuahua,13,1137.0,1114.0,11.0,12.0
Chihuahua,14,1285.0,1255.0,15.0,15.0
Chihuahua,6,2049.0,857.0,1098.0,94.0
Chihuahua,7,2051.0,1678.0,315.0,58.0
Chihuahua,8,2013.0,1875.0,108.0,30.0
Chihuahua,9,2137.0,2061.0,67.0,9.0
Chihuahua,10,2116.0,2060.0,43.0,13.0
Chihuahua,11,2002.0,1977.0,18.0,7.0
Chihuahua,12,2134.0,2107.0,17.0,10.0
Chihuahua,13,1965.0,1931.0,20.0,14.0
Chihuahua,14,2000.0,1969.0,20.0,11.0
Chihuahua,6,1010.0,398.0,562.0,50.0
Chihuahua,7,1004.0,791.0,185.0,28.0
Chihuahua,8,995.0,888.0,85.0,22.0
Chihuahua,9,954.0,908.0,41.0,5.0
Chihuahua,10,1084.0,1050.0,29.0,5.0
Chihuahua,11,1031.0,1013.0,18.0,0.0
Chihuahua,12,1023.0,1003.0,17.0,3.0
Chihuahua,13,1002.0,988.0,6.0,8.0
Chihuahua,14,1066.0,1043.0,20.0,3.0
Chihuahua,6,1539.0,595.0,855.0,89.0
Chihuahua,7,1602.0,1271.0,275.0,56.0
Chihuahua,8,1667.0,1542.0,101.0,24.0
Chihuahua,9,1620.0,1566.0,42.0,12.0
Chihuahua,10,1745.0,1703.0,32.0,10.0
Chihuahua,11,1619.0,1600.0,17.0,2.0
Chihuahua,12,1534.0,1511.0,14.0,9.0
Chihuahua,13,1497.0,1471.0,12.0,14.0
Chihuahua,14,1574.0,1560.0,7.0,7.0
Chihuahua,6,1487.0,613.0,708.0,166.0
Chihuahua,7,1358.0,1080.0,184.0,94.0
Chihuahua,8,1455.0,1318.0,75.0,62.0
Chihuahua,9,1412.0,1358.0,34.0,20.0
Chihuahua,10,1536.0,1506.0,21.0,9.0
Chihuahua,11,1465.0,1442.0,10.0,13.0
Chihuahua,12,1442.0,1430.0,6.0,6.0
Chihuahua,13,1455.0,1440.0,3.0,12.0
Chihuahua,14,1480.0,1471.0,4.0,5.0
Chihuahua,6,1125.0,475.0,535.0,115.0
Chihuahua,7,1049.0,848.0,136.0,65.0
Chihuahua,8,1112.0,1035.0,44.0,33.0
Chihuahua,9,1100.0,1061.0,28.0,11.0
Chihuahua,10,1154.0,1126.0,13.0,15.0
Chihuahua,11,1105.0,1099.0,2.0,4.0
Chihuahua,12,1126.0,1110.0,10.0,6.0
Chihuahua,13,1030.0,1013.0,5.0,12.0
Chihuahua,14,1064.0,1048.0,8.0,8.0
Chihuahua,6,6285.0,2835.0,3034.0,416.0
Chihuahua,7,6082.0,4983.0,738.0,361.0
Chihuahua,8,6460.0,5984.0,296.0,180.0
Chihuahua,9,6344.0,6166.0,133.0,45.0
Chihuahua,10,6649.0,6509.0,81.0,59.0
Chihuahua,11,6286.0,6226.0,43.0,17.0
Chihuahua,12,6338.0,6275.0,34.0,29.0
Chihuahua,13,6113.0,6038.0,26.0,49.0
Chihuahua,14,6110.0,6040.0,27.0,43.0
Chihuahua,6,13830.0,6444.0,5883.0,1503.0
Chihuahua,7,13778.0,11317.0,1372.0,1089.0
Chihuahua,8,14539.0,13596.0,451.0,492.0
Chihuahua,9,14082.0,13684.0,202.0,196.0
Chihuahua,10,15120.0,14790.0,120.0,210.0
Chihuahua,11,13748.0,13594.0,80.0,74.0
Chihuahua,12,14342.0,14153.0,60.0,129.0
Chihuahua,13,13399.0,13206.0,48.0,145.0
Chihuahua,14,13912.0,13759.0,50.0,103.0
Chihuahua,6,27384.0,12076.0,13215.0,2093.0
Chihuahua,7,27279.0,21974.0,3981.0,1324.0
Chihuahua,8,27690.0,25641.0,1382.0,667.0
Chihuahua,9,26733.0,25788.0,641.0,304.0
Chihuahua,10,27284.0,26492.0,369.0,423.0
Chihuahua,11,24499.0,24167.0,184.0,148.0
Chihuahua,12,25322.0,24924.0,145.0,253.0
Chihuahua,13,24055.0,23673.0,124.0,258.0
Chihuahua,14,24303.0,23970.0,124.0,209.0
Distrito Federal,6,132294.0,61789.0,54571.0,15934.0
Distrito Federal,7,130124.0,100675.0,16631.0,12818.0
Distrito Federal,8,135359.0,122686.0,6036.0,6637.0
Distrito Federal,9,130940.0,126207.0,2681.0,2052.0
Distrito Federal,10,139242.0,135668.0,1528.0,2046.0
Distrito Federal,11,126154.0,124706.0,749.0,699.0
Distrito Federal,12,132222.0,130620.0,664.0,938.0
Distrito Federal,13,129596.0,127741.0,568.0,1287.0
Distrito Federal,14,133131.0,131654.0,498.0,979.0
Distrito Federal,6,519.0,186.0,289.0,44.0
Distrito Federal,7,538.0,380.0,116.0,42.0
Distrito Federal,8,569.0,505.0,47.0,17.0
Distrito Federal,9,591.0,561.0,26.0,4.0
Distrito Federal,10,606.0,581.0,14.0,11.0
Distrito Federal,11,555.0,550.0,5.0,0.0
Distrito Federal,12,530.0,518.0,6.0,6.0
Distrito Federal,13,557.0,548.0,5.0,4.0
Distrito Federal,14,564.0,554.0,6.0,4.0
Distrito Federal,6,196.0,78.0,100.0,18.0
Distrito Federal,7,204.0,156.0,30.0,18.0
Distrito Federal,8,202.0,186.0,9.0,7.0
Distrito Federal,9,191.0,179.0,9.0,3.0
Distrito Federal,10,187.0,182.0,4.0,1.0
Distrito Federal,11,171.0,169.0,2.0,0.0
Distrito Federal,12,182.0,179.0,2.0,1.0
Distrito Federal,13,168.0,165.0,2.0,1.0
Distrito Federal,14,200.0,200.0,0.0,0.0
Distrito Federal,6,92.0,36.0,51.0,5.0
Distrito Federal,7,86.0,64.0,19.0,3.0
Distrito Federal,8,111.0,102.0,9.0,0.0
Distrito Federal,9,81.0,77.0,4.0,0.0
Distrito Federal,10,100.0,95.0,4.0,1.0
Distrito Federal,11,82.0,81.0,1.0,0.0
Distrito Federal,12,105.0,103.0,2.0,0.0
Distrito Federal,13,113.0,111.0,2.0,0.0
Distrito Federal,14,105.0,104.0,1.0,0.0
Distrito Federal,6,27.0,12.0,15.0,0.0
Distrito Federal,7,24.0,21.0,3.0,0.0
Distrito Federal,8,31.0,27.0,2.0,2.0
Distrito Federal,9,25.0,24.0,1.0,0.0
Distrito Federal,10,24.0,22.0,1.0,1.0
Distrito Federal,11,26.0,26.0,0.0,0.0
Distrito Federal,12,32.0,32.0,0.0,0.0
Distrito Federal,13,31.0,31.0,0.0,0.0
Distrito Federal,14,27.0,27.0,0.0,0.0
Distrito Federal,6,363.0,171.0,149.0,43.0
Distrito Federal,7,334.0,251.0,48.0,35.0
Distrito Federal,8,377.0,335.0,30.0,12.0
Distrito Federal,9,331.0,308.0,15.0,8.0
Distrito Federal,10,386.0,377.0,2.0,7.0
Distrito Federal,11,306.0,304.0,1.0,1.0
Distrito Federal,12,347.0,344.0,3.0,0.0
Distrito Federal,13,340.0,336.0,2.0,2.0
Distrito Federal,14,343.0,338.0,1.0,4.0
Distrito Federal,6,355.0,141.0,131.0,83.0
Distrito Federal,7,339.0,245.0,39.0,55.0
Distrito Federal,8,373.0,343.0,14.0,16.0
Distrito Federal,9,330.0,313.0,9.0,8.0
Distrito Federal,10,346.0,333.0,5.0,8.0
Distrito Federal,11,302.0,294.0,6.0,2.0
Distrito Federal,12,334.0,330.0,2.0,2.0
Distrito Federal,13,335.0,332.0,1.0,2.0
Distrito Federal,14,351.0,349.0,1.0,1.0
Distrito Federal,6,921.0,363.0,459.0,99.0
Distrito Federal,7,966.0,712.0,161.0,93.0
Distrito Federal,8,987.0,892.0,46.0,49.0
Distrito Federal,9,932.0,884.0,36.0,12.0
Distrito Federal,10,988.0,961.0,10.0,17.0
Distrito Federal,11,883.0,876.0,3.0,4.0
Distrito Federal,12,978.0,968.0,3.0,7.0
Distrito Federal,13,930.0,913.0,3.0,14.0
Distrito Federal,14,979.0,965.0,9.0,5.0
Distrito Federal,6,2652.0,1188.0,1173.0,291.0
Distrito Federal,7,2476.0,1895.0,364.0,217.0
Distrito Federal,8,2621.0,2386.0,118.0,117.0
Distrito Federal,9,2492.0,2398.0,68.0,26.0
Distrito Federal,10,2686.0,2594.0,46.0,46.0
Distrito Federal,11,2345.0,2321.0,17.0,7.0
Distrito Federal,12,2489.0,2457.0,19.0,13.0
Distrito Federal,13,2514.0,2468.0,14.0,32.0
Distrito Federal,14,2461.0,2421.0,14.0,26.0
Distrito Federal,6,646.0,284.0,296.0,66.0
Distrito Federal,7,646.0,506.0,105.0,35.0
Distrito Federal,8,684.0,619.0,44.0,21.0
Distrito Federal,9,654.0,628.0,17.0,9.0
Distrito Federal,10,664.0,647.0,7.0,10.0
Distrito Federal,11,602.0,593.0,3.0,6.0
Distrito Federal,12,613.0,603.0,5.0,5.0
Distrito Federal,13,627.0,609.0,7.0,11.0
Distrito Federal,14,621.0,614.0,4.0,3.0
Distrito Federal,6,6682.0,3011.0,3076.0,595.0
Distrito Federal,7,6618.0,5181.0,969.0,468.0
Distrito Federal,8,6916.0,6278.0,364.0,274.0
Distrito Federal,9,6564.0,6275.0,156.0,133.0
Distrito Federal,10,7076.0,6851.0,84.0,141.0
Distrito Federal,11,6287.0,6174.0,51.0,62.0
Distrito Federal,12,6609.0,6501.0,27.0,81.0
Distrito Federal,13,6327.0,6198.0,32.0,97.0
Distrito Federal,14,6368.0,6259.0,25.0,84.0
Distrito Federal,6,37093.0,17604.0,14306.0,5183.0
Distrito Federal,7,36372.0,28057.0,4147.0,4168.0
Distrito Federal,8,37897.0,34249.0,1598.0,2050.0
Distrito Federal,9,37078.0,35726.0,709.0,643.0
Distrito Federal,10,39252.0,38272.0,386.0,594.0
Distrito Federal,11,35318.0,34923.0,182.0,213.0
Distrito Federal,12,37567.0,37120.0,179.0,268.0
Distrito Federal,13,36881.0,36366.0,118.0,397.0
Distrito Federal,14,37787.0,37371.0,120.0,296.0
Distrito Federal,6,34289.0,16600.0,12639.0,5050.0
Distrito Federal,7,33818.0,26196.0,3575.0,4047.0
Distrito Federal,8,35175.0,31736.0,1230.0,2209.0
Distrito Federal,9,33852.0,32604.0,589.0,659.0
Distrito Federal,10,36231.0,35285.0,332.0,614.0
Distrito Federal,11,33121.0,32734.0,156.0,231.0
Distrito Federal,12,34502.0,34041.0,141.0,320.0
Distrito Federal,13,33695.0,33181.0,126.0,388.0
Distrito Federal,14,34860.0,34437.0,110.0,313.0
Distrito Federal,6,48459.0,22115.0,21887.0,4457.0
Distrito Federal,7,47703.0,37011.0,7055.0,3637.0
Distrito Federal,8,49416.0,45028.0,2525.0,1863.0
Distrito Federal,9,47819.0,46230.0,1042.0,547.0
Distrito Federal,10,50696.0,49468.0,633.0,595.0
Distrito Federal,11,46156.0,45661.0,322.0,173.0
Distrito Federal,12,47934.0,47424.0,275.0,235.0
Distrito Federal,13,47078.0,46483.0,256.0,339.0
Distrito Federal,14,48465.0,48015.0,207.0,243.0
Durango,6,33577.0,13927.0,17717.0,1933.0
Durango,7,33110.0,25474.0,6120.0,1516.0
Durango,8,33888.0,30312.0,2606.0,970.0
Durango,9,33799.0,32196.0,1274.0,329.0
